ID,Colonia,Alcaldía,Latitud,Longitud,Puntos_de_acceso,Programa
MC12071,SAN BARTOLO EL CHICO,TLALPAN,19.2858,-99.131,1,Mi_Barrio
MC12066,SAN BARTOLO EL CHICO,TLALPAN,19.285,-99.1312,1,Mi_Barrio
MC10924,VILLA LAZARO CARDENAS,TLALPAN,19.2951,-99.144,1,Mi_Barrio
MC1114,SACRAMENTO,ÁLVARO OBREGÓN,19.3806,-99.1993,1,Mi_Barrio
MC332,GUADALUPE INN,ÁLVARO OBREGÓN,19.3576,-99.185,1,Mi_Barrio
MC582,JARDINES DEL PEDREGAL,ÁLVARO OBREGÓN,19.3148,-99.2004,1,Mi_Barrio
MC523,LOMAS DE BECERRA 2270,ÁLVARO OBREGÓN,19.3832,-99.1996,1,Mi_Barrio
MC561,BALCONES DE CEHUAYO,ÁLVARO OBREGÓN,19.3608,-99.2382,1,Mi_Barrio
MC664,VILLA PROGRESISTA,ÁLVARO OBREGÓN,19.3563,-99.2431,1,Mi_Barrio
MC1294,EUZKADI,AZCAPOTZALCO,19.4773,-99.162,1,Mi_Barrio
MC1508,SAN ALVARO,AZCAPOTZALCO,19.4602,-99.1839,1,Mi_Barrio
MC1396,NUEVA SANTA MARIA,AZCAPOTZALCO,19.4647,-99.1716,1,Mi_Barrio
MC1401,HOGAR Y SEGURIDAD,AZCAPOTZALCO,19.4674,-99.1727,1,Mi_Barrio
MC10096,AGRICOLA PANTITLAN,IZTACALCO,19.4054,-99.0614,1,Mi_Barrio
MC10101,AGRICOLA PANTITLAN,IZTACALCO,19.4123,-99.0686,1,Mi_Barrio
MC6069,AGRICOLA ORIENTAL,IZTACALCO,19.3869,-99.0716,1,Mi_Barrio
MC10095,AGRICOLA ORIENTAL,IZTACALCO,19.4028,-99.0701,1,Mi_Barrio
MC6078,AGRICOLA ORIENTAL,IZTACALCO,19.3874,-99.0628,1,Mi_Barrio
MC6148,AGRICOLA ORIENTAL,IZTACALCO,19.3925,-99.0759,1,Mi_Barrio
MC6082,AGRICOLA ORIENTAL,IZTACALCO,19.3883,-99.074,1,Mi_Barrio
MC6094,AGRICOLA ORIENTAL,IZTACALCO,19.3958,-99.0636,1,Mi_Barrio
MC6194,AGRICOLA PANTITLAN,IZTACALCO,19.4155,-99.0684,1,Mi_Barrio
MC6117,AGRICOLA ORIENTAL,IZTACALCO,19.39,-99.0765,1,Mi_Barrio
MC6121,AGRICOLA ORIENTAL,IZTACALCO,19.3895,-99.0624,1,Mi_Barrio
MC6135,AGRICOLA ORIENTAL,IZTACALCO,19.3988,-99.0654,1,Mi_Barrio
MC6144,AGRICOLA ORIENTAL,IZTACALCO,19.3836,-99.0612,1,Mi_Barrio
MC6157,AGRICOLA ORIENTAL,IZTACALCO,19.393,-99.077,1,Mi_Barrio
MC10066,AGRICOLA ORIENTAL,IZTACALCO,19.3942,-99.079,1,Mi_Barrio
MC6119,AGRICOLA ORIENTAL,IZTACALCO,19.3939,-99.0829,1,Mi_Barrio
MC6163,AGRICOLA ORIENTAL,IZTACALCO,19.3932,-99.081,1,Mi_Barrio
MC6044,AGRICOLA ORIENTAL,IZTACALCO,19.4001,-99.0657,1,Mi_Barrio
MC6138,AGRICOLA ORIENTAL,IZTACALCO,19.3969,-99.0629,1,Mi_Barrio
MC14317,AGRICOLA PANTITLAN,IZTACALCO,19.4048,-99.0677,1,Mi_Barrio
MC6064,AGRICOLA ORIENTAL,IZTACALCO,19.3913,-99.0701,1,Mi_Barrio
MC6120,AGRICOLA ORIENTAL,IZTACALCO,19.3871,-99.0724,1,Mi_Barrio
MC6152,AGRICOLA ORIENTAL,IZTACALCO,19.3892,-99.0601,1,Mi_Barrio
MC6107,AGRICOLA ORIENTAL,IZTACALCO,19.3911,-99.0659,1,Mi_Barrio
MC6046,AGRICOLA ORIENTAL,IZTACALCO,19.4039,-99.0782,1,Mi_Barrio
MC6105,AGRICOLA ORIENTAL,IZTACALCO,19.3933,-99.0737,1,Mi_Barrio
MC6140,AGRICOLA ORIENTAL,IZTACALCO,19.3922,-99.0677,1,Mi_Barrio
MC6160,AGRICOLA ORIENTAL,IZTACALCO,19.3958,-99.0804,1,Mi_Barrio
MC6047,AGRICOLA ORIENTAL,IZTACALCO,19.3917,-99.0718,1,Mi_Barrio
MC6048,AGRICOLA ORIENTAL,IZTACALCO,19.4005,-99.0759,1,Mi_Barrio
MC6053,AGRICOLA ORIENTAL,IZTACALCO,19.3942,-99.0766,1,Mi_Barrio
MC6067,AGRICOLA ORIENTAL,IZTACALCO,19.3938,-99.0761,1,Mi_Barrio
MC6092,AGRICOLA ORIENTAL,IZTACALCO,19.396,-99.0822,1,Mi_Barrio
MC6109,AGRICOLA ORIENTAL,IZTACALCO,19.4028,-99.0672,1,Mi_Barrio
MC6118,AGRICOLA ORIENTAL,IZTACALCO,19.3917,-99.0808,1,Mi_Barrio
MC6130,AGRICOLA ORIENTAL,IZTACALCO,19.3929,-99.0787,1,Mi_Barrio
MC6159,AGRICOLA ORIENTAL,IZTACALCO,19.399,-99.065,1,Mi_Barrio
MC6072,AGRICOLA ORIENTAL,IZTACALCO,19.3921,-99.0696,1,Mi_Barrio
MC6077,PANTEON DE SAN LORENZO,IZTAPALAPA,19.3099,-99.0656,1,Mi_Barrio
MC6080,AGRICOLA ORIENTAL,IZTACALCO,19.3906,-99.0661,1,Mi_Barrio
MC6123,AGRICOLA ORIENTAL,IZTACALCO,19.4002,-99.0804,1,Mi_Barrio
MC6554,AGRICOLA ORIENTAL,IZTACALCO,19.3875,-99.0645,1,Mi_Barrio
MC6076,AGRICOLA ORIENTAL,IZTACALCO,19.3945,-99.0625,1,Mi_Barrio
MC6083,AGRICOLA ORIENTAL,IZTACALCO,19.3966,-99.082,1,Mi_Barrio
MC6158,AGRICOLA ORIENTAL,IZTACALCO,19.3847,-99.0634,1,Mi_Barrio
MC6088,AGRICOLA ORIENTAL,IZTACALCO,19.3922,-99.0728,1,Mi_Barrio
MC6111,AGRICOLA ORIENTAL,IZTACALCO,19.3988,-99.0816,1,Mi_Barrio
MC6114,AGRICOLA ORIENTAL,IZTACALCO,19.387,-99.0603,1,Mi_Barrio
MC6129,AGRICOLA ORIENTAL,IZTACALCO,19.3887,-99.0601,1,Mi_Barrio
MC6066,AGRICOLA ORIENTAL,IZTACALCO,19.3912,-99.0625,1,Mi_Barrio
MC6068,AGRICOLA ORIENTAL,IZTACALCO,19.3936,-99.0834,1,Mi_Barrio
MC6096,AGRICOLA ORIENTAL,IZTACALCO,19.3874,-99.0639,1,Mi_Barrio
MC6155,AGRICOLA ORIENTAL,IZTACALCO,19.3908,-99.0648,1,Mi_Barrio
MC6051,AGRICOLA ORIENTAL,IZTACALCO,19.3867,-99.0604,1,Mi_Barrio
MC6153,AGRICOLA ORIENTAL,IZTACALCO,19.3972,-99.0754,1,Mi_Barrio
MC6081,AGRICOLA ORIENTAL,IZTACALCO,19.3858,-99.063,1,Mi_Barrio
MC6050,AGRICOLA ORIENTAL,IZTACALCO,19.3876,-99.0699,1,Mi_Barrio
MC10045,AGRICOLA ORIENTAL,IZTACALCO,19.3924,-99.0593,1,Mi_Barrio
MC6145,AGRICOLA ORIENTAL,IZTACALCO,19.3968,-99.0729,1,Mi_Barrio
MC6086,AGRICOLA ORIENTAL,IZTACALCO,19.3868,-99.0686,1,Mi_Barrio
MC6187,AGRICOLA PANTITLAN,IZTACALCO,19.4173,-99.0706,1,Mi_Barrio
MC6204,AGRICOLA PANTITLAN,IZTACALCO,19.4126,-99.0729,1,Mi_Barrio
MC6112,AGRICOLA ORIENTAL,IZTACALCO,19.3839,-99.0663,1,Mi_Barrio
MC6216,AGRICOLA PANTITLAN,IZTACALCO,19.4038,-99.0579,1,Mi_Barrio
MC6181,AGRICOLA PANTITLAN,IZTACALCO,19.4136,-99.0577,1,Mi_Barrio
MC6170,AGRICOLA PANTITLAN,IZTACALCO,19.4055,-99.0586,1,Mi_Barrio
MC6176,AGRICOLA PANTITLAN,IZTACALCO,19.4035,-99.0589,1,Mi_Barrio
MC6201,AGRICOLA PANTITLAN,IZTACALCO,19.4041,-99.0597,1,Mi_Barrio
MC6171,AGRICOLA PANTITLAN,IZTACALCO,19.4066,-99.0586,1,Mi_Barrio
MC6202,AGRICOLA PANTITLAN,IZTACALCO,19.4122,-99.0605,1,Mi_Barrio
MC6167,AGRICOLA PANTITLAN,IZTACALCO,19.4184,-99.0601,1,Mi_Barrio
MC6174,AGRICOLA PANTITLAN,IZTACALCO,19.4083,-99.0629,1,Mi_Barrio
MC6177,AGRICOLA PANTITLAN,IZTACALCO,19.4134,-99.0733,1,Mi_Barrio
MC6180,AGRICOLA PANTITLAN,IZTACALCO,19.4135,-99.0714,1,Mi_Barrio
MC6186,AGRICOLA PANTITLAN,IZTACALCO,19.4122,-99.0605,1,Mi_Barrio
MC6221,AGRICOLA PANTITLAN,IZTACALCO,19.4168,-99.0565,1,Mi_Barrio
MC6164,AGRICOLA PANTITLAN,IZTACALCO,19.4103,-99.0591,1,Mi_Barrio
MC6165,AGRICOLA PANTITLAN,IZTACALCO,19.4161,-99.0633,1,Mi_Barrio
MC6210,AGRICOLA PANTITLAN,IZTACALCO,19.4087,-99.0612,1,Mi_Barrio
MC4912,AGRICOLA PANTITLAN,IZTACALCO,19.4159,-99.0714,1,Mi_Barrio
MC6195,AGRICOLA PANTITLAN,IZTACALCO,19.4159,-99.0641,1,Mi_Barrio
MC6200,AGRICOLA PANTITLAN,IZTACALCO,19.405,-99.0588,1,Mi_Barrio
MC6219,AGRICOLA PANTITLAN,IZTACALCO,19.4102,-99.0573,1,Mi_Barrio
MC6049,AGRICOLA ORIENTAL,IZTACALCO,19.3995,-99.0626,1,Mi_Barrio
MC6322,EL RODEO,IZTACALCO,19.3903,-99.087,1,Mi_Barrio
MC6318,EL RODEO,IZTACALCO,19.3945,-99.0858,1,Mi_Barrio
MC14319,EL RODEO,IZTACALCO,19.3947,-99.0843,1,Mi_Barrio
MC6320,EL RODEO,IZTACALCO,19.3963,-99.0846,1,Mi_Barrio
MC1231,LIBERACION,AZCAPOTZALCO,19.4693,-99.1539,1,Mi_Barrio
MC12190,SANTO TOMAS AJUSCO 2544,TLALPAN,19.2156,-99.2138,1,Mi_Barrio
MC11286,JARDINES DEL AJUSCO,TLALPAN,19.2829,-99.2129,1,Mi_Barrio
MC11287,JARDINES DEL AJUSCO,TLALPAN,19.2871,-99.2135,1,Mi_Barrio
MC1202,CLAVERIA,AZCAPOTZALCO,19.4655,-99.1878,1,Mi_Barrio
MC12155,SANTO TOMAS AJUSCO 2544,TLALPAN,19.2206,-99.2071,1,Mi_Barrio
MC6106,AGRICOLA ORIENTAL,IZTACALCO,19.3921,-99.0723,1,Mi_Barrio
MC12218,SAN MIGUEL TOPILEJO 2479,TLALPAN,19.1905,-99.1458,1,Mi_Barrio
MC12413,SAN PEDRO MARTIR 2487,TLALPAN,19.2639,-99.1791,1,Mi_Barrio
MC430,ARENAL,AZCAPOTZALCO,19.4679,-99.1541,1,Mi_Barrio
MC14156,SAN FRANCISCO XOCOTITLA,AZCAPOTZALCO,19.4678,-99.1465,1,Mi_Barrio
MC1380,LIBERTAD,AZCAPOTZALCO,19.4786,-99.1789,1,Mi_Barrio
MC1458,PRO HOGAR,AZCAPOTZALCO,19.4763,-99.1503,1,Mi_Barrio
MC1715,CENTRO DE AZCAPOTZALCO,AZCAPOTZALCO,19.4808,-99.1839,1,Mi_Barrio
MC2437,AJUSCO,COYOACÁN,19.3215,-99.16,1,Mi_Barrio
MC2393,ADOLFO RUIZ CORTINEZ,COYOACÁN,19.3207,-99.1474,1,Mi_Barrio
MC2592,CIUDAD UNIVERSITARIA,COYOACÁN,19.3237,-99.1883,1,Mi_Barrio
MC2707,EDUCACION 2170,COYOACÁN,19.3338,-99.1348,1,Mi_Barrio
MC2902,JARDINES DEL PEDREGAL DE SAN ANGEL 2228,COYOACÁN,19.3103,-99.195,1,Mi_Barrio
MC3044,PEDREGAL DE SANTA URSULA,COYOACÁN,19.3159,-99.1542,1,Mi_Barrio
MC3287,CUADRANTE DE SAN FRANCISCO,COYOACÁN,19.3425,-99.1612,1,Mi_Barrio
MC3385,SANTA URSULA COAPA,COYOACÁN,19.307,-99.1452,1,Mi_Barrio
MC2832,LOS OLIVOS 2303,COYOACÁN,19.3108,-99.1337,1,Mi_Barrio
MC3302,SAN FRANCISCO CULHUACAN,COYOACÁN,19.3347,-99.1175,1,Mi_Barrio
MC3518,CUAJIMALPA,CUAJIMALPA DE MORELOS,19.3548,-99.3041,1,Mi_Barrio
MC4341,ABDIAS GARCIA SOTO,CUAJIMALPA DE MORELOS,19.3504,-99.2916,1,Mi_Barrio
MC4338,ABDIAS GARCIA SOTO,CUAJIMALPA DE MORELOS,19.3489,-99.2942,1,Mi_Barrio
MC3634,EL YAQUI,CUAJIMALPA DE MORELOS,19.361,-99.2871,1,Mi_Barrio
MC3646,NAVIDAD (GRANJAS DE NAVIDAD),CUAJIMALPA DE MORELOS,19.3748,-99.2855,1,Mi_Barrio
MC3697,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.3661,-99.287,1,Mi_Barrio
MC3740,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.3451,-99.2823,1,Mi_Barrio
MC3883,CENTRO,CUAUHTÉMOC,19.4262,-99.137,1,Mi_Barrio
MC3887,CENTRO,CUAUHTÉMOC,19.4298,-99.1505,1,Mi_Barrio
MC3931,CONDESA,CUAUHTÉMOC,19.412,-99.176,1,Mi_Barrio
MC3999,ESPERANZA,CUAUHTÉMOC,19.4206,-99.1286,1,Mi_Barrio
MC4003,EX HIPODROMO DE PERALVILLO,CUAUHTÉMOC,19.4568,-99.132,1,Mi_Barrio
MC4060,HIPODROMO CONDESA,CUAUHTÉMOC,19.409,-99.1776,1,Mi_Barrio
MC4204,BOSQUE DE CHAPULTEPEC I,MIGUEL HIDALGO,19.4211,-99.1927,1,Mi_Barrio
MC4223,ROMA SUR,CUAUHTÉMOC,19.4074,-99.1586,1,Mi_Barrio
MC4226,ROMA SUR,CUAUHTÉMOC,19.4111,-99.1609,1,Mi_Barrio
MC4235,ROMA SUR,CUAUHTÉMOC,19.4065,-99.1655,1,Mi_Barrio
MC14027,SANTA MARIA LA RIBERA,CUAUHTÉMOC,19.4479,-99.1602,1,Mi_Barrio
MC4264,SANTA MARIA INSURGENTES,CUAUHTÉMOC,19.4624,-99.1464,1,Mi_Barrio
MC4266,SANTA MARIA INSURGENTES,CUAUHTÉMOC,19.4638,-99.1453,1,Mi_Barrio
MC4293,SANTA MARIA LA RIBERA,CUAUHTÉMOC,19.4501,-99.154,1,Mi_Barrio
MC9207,SAN BERNABE OCOTEPEC,LA MAGDALENA CONTRERAS,19.3082,-99.2543,1,Mi_Barrio
MC9041,LA CONCEPCION,LA MAGDALENA CONTRERAS,19.3031,-99.2357,1,Mi_Barrio
MC9004,EL ROSAL,LA MAGDALENA CONTRERAS,19.31,-99.2478,1,Mi_Barrio
MC9126,LOS PADRES,LA MAGDALENA CONTRERAS,19.3224,-99.2483,1,Mi_Barrio
MC9241,SAN JERONIMO LIDICE,LA MAGDALENA CONTRERAS,19.3231,-99.2272,1,Mi_Barrio
MC9650,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.4126,-99.2186,1,Mi_Barrio
MC9588,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.4153,-99.2158,1,Mi_Barrio
MC12522,VISTAS DEL PEDREGAL,TLALPAN,19.2727,-99.2332,1,Mi_Barrio
MC12476,TORIELLO GUERRA,TLALPAN,19.2946,-99.1646,1,Mi_Barrio
MC12474,TORIELLO GUERRA,TLALPAN,19.2941,-99.16,1,Mi_Barrio
MC12461,CANTERA PUENTE DE PIEDRA,TLALPAN,19.3,-99.1657,1,Mi_Barrio
MC12460,CANTERA PUENTE DE PIEDRA,TLALPAN,19.2995,-99.1652,1,Mi_Barrio
MC12325,TORIELLO GUERRA,TLALPAN,19.2963,-99.1743,1,Mi_Barrio
MC12312,2 DE OCTUBRE 2063,TLALPAN,19.2658,-99.2378,1,Mi_Barrio
MC12308,2 DE OCTUBRE 2063,TLALPAN,19.2674,-99.2385,1,Mi_Barrio
MC11722,PEDREGAL DE SAN NICOLAS 2DA SECCION,TLALPAN,19.2869,-99.2343,1,Mi_Barrio
MC11595,MIGUEL HIDALGO 4TA SECCION,TLALPAN,19.2789,-99.2115,1,Mi_Barrio
MC11321,LA PRIMAVERA,TLALPAN,19.2657,-99.2039,1,Mi_Barrio
MC11260,ISIDRO FABELA 2221,TLALPAN,19.3018,-99.168,1,Mi_Barrio
MC11129,VILLA COAPA 2589,TLALPAN,19.2963,-99.1286,1,Mi_Barrio
MC11089,MIGUEL HIDALGO,TLALPAN,19.2937,-99.183,1,Mi_Barrio
MC11056,CANTERA PUENTE DE PIEDRA,TLALPAN,19.2997,-99.1625,1,Mi_Barrio
MC11054,CANTERA PUENTE DE PIEDRA,TLALPAN,19.3006,-99.1663,1,Mi_Barrio
MC10974,CANTERA PUENTE DE PIEDRA,TLALPAN,19.2983,-99.1652,1,Mi_Barrio
MC10949,SECCION XVI,TLALPAN,19.2916,-99.1549,1,Mi_Barrio
MC10942,TORIELLO GUERRA,TLALPAN,19.2941,-99.16,1,Mi_Barrio
MC3205,PLAN DE AYALA 2383,TLALPAN,19.2388,-99.1481,1,Mi_Barrio
MC11994,TLALPUENTE 2571,TLALPAN,19.2515,-99.179,1,Mi_Barrio
MC11960,NUEVO RENACIMIENTO DE AXALCO 2351,TLALPAN,19.2535,-99.1576,1,Mi_Barrio
MC11937,SAN ANDRES TOTOLTEPEC 2411,TLALPAN,19.2535,-99.1754,1,Mi_Barrio
MC11926,SAN ANDRES TOTOLTEPEC 2411,TLALPAN,19.2555,-99.1749,1,Mi_Barrio
MC11913,SAN ANDRES TOTOLTEPEC 2411,TLALPAN,19.2567,-99.1749,1,Mi_Barrio
MC3196,MARIA ESTHER ZUNO DE ECHEVERRIA,TLALPAN,19.255,-99.1818,1,Mi_Barrio
MC11751,PEDREGAL DE SAN NICOLAS 1RA SECCION 2373,TLALPAN,19.2828,-99.2319,1,Mi_Barrio
MC11694,PEDREGAL DE SAN NICOLAS 2DA SECCION,TLALPAN,19.2892,-99.2398,1,Mi_Barrio
MC11561,MIGUEL HIDALGO 4TA SECCION,TLALPAN,19.2759,-99.2079,1,Mi_Barrio
MC11343,LOMAS DE PADIERNA SUR,TLALPAN,19.2731,-99.2247,1,Mi_Barrio
MC11334,VILLA LAZARO CARDENAS,TLALPAN,19.2962,-99.1453,1,Mi_Barrio
MC10999,CHIMILLI,TLALPAN,19.2704,-99.2165,1,Mi_Barrio
MC1216,COLTONGO,AZCAPOTZALCO,19.4796,-99.1495,1,Mi_Barrio
MC1235,ARENAL,AZCAPOTZALCO,19.4656,-99.1538,1,Mi_Barrio
MC1272,EL ROSARIO 2183,AZCAPOTZALCO,19.5115,-99.197,1,Mi_Barrio
MC1293,EUZKADI,AZCAPOTZALCO,19.4788,-99.16,1,Mi_Barrio
MC2367,ADOLFO RUIZ CORTINEZ,COYOACÁN,19.3229,-99.1476,1,Mi_Barrio
MC2396,ADOLFO RUIZ CORTINEZ,COYOACÁN,19.3175,-99.1558,1,Mi_Barrio
MC2403,AJUSCO,COYOACÁN,19.3229,-99.1617,1,Mi_Barrio
MC2407,AJUSCO,COYOACÁN,19.3275,-99.1578,1,Mi_Barrio
MC3838,ATLAMPA,CUAUHTÉMOC,19.4618,-99.155,1,Mi_Barrio
MC3840,ATLAMPA,CUAUHTÉMOC,19.4584,-99.1606,1,Mi_Barrio
MC4222,DOCTORES,CUAUHTÉMOC,19.411,-99.1451,1,Mi_Barrio
MC2192,PIEDAD NARVARTE,BENITO JUÁREZ,19.4038,-99.1503,1,Mi_Barrio
MC3825,ALGARIN,CUAUHTÉMOC,19.4064,-99.1395,1,Mi_Barrio
MC3830,ASTURIAS,CUAUHTÉMOC,19.4041,-99.1337,1,Mi_Barrio
MC6198,AGRICOLA PANTITLAN,IZTACALCO,19.4161,-99.0574,1,Mi_Barrio
MC6211,AGRICOLA PANTITLAN,IZTACALCO,19.4036,-99.0645,1,Mi_Barrio
MC12553,AGRICOLA ORIENTAL,IZTACALCO,19.3995,-99.0735,1,Mi_Barrio
MC12584,AGRICOLA ORIENTAL,IZTACALCO,19.3989,-99.0733,1,Mi_Barrio
MC12594,AGRICOLA ORIENTAL,IZTACALCO,19.399,-99.0738,1,Mi_Barrio
MC12599,AGRICOLA ORIENTAL,IZTACALCO,19.3996,-99.0741,1,Mi_Barrio
MC12554,AGRICOLA ORIENTAL,IZTACALCO,19.3972,-99.0739,1,Mi_Barrio
MC9349,ANZURES,MIGUEL HIDALGO,19.4355,-99.1814,1,Mi_Barrio
MC1846,ALGARIN,CUAUHTÉMOC,19.4044,-99.1417,1,Mi_Barrio
MC3823,ALGARIN,CUAUHTÉMOC,19.4042,-99.1441,1,Mi_Barrio
MC3833,ASTURIAS,CUAUHTÉMOC,19.4044,-99.1264,1,Mi_Barrio
MC3834,ATLAMPA,CUAUHTÉMOC,19.4543,-99.1541,1,Mi_Barrio
MC3848,ATLAMPA,CUAUHTÉMOC,19.457,-99.1563,1,Mi_Barrio
MC3854,BUENAVISTA,CUAUHTÉMOC,19.4392,-99.1495,1,Mi_Barrio
MC3865,ALGARIN,CUAUHTÉMOC,19.4042,-99.1448,1,Mi_Barrio
MC3895,CENTRO,CUAUHTÉMOC,19.4334,-99.1491,1,Mi_Barrio
MC3903,DOCTORES,CUAUHTÉMOC,19.4133,-99.1453,1,Mi_Barrio
MC2190,DOCTORES,CUAUHTÉMOC,19.4183,-99.1499,1,Mi_Barrio
MC3852,DOCTORES,CUAUHTÉMOC,19.4132,-99.1443,1,Mi_Barrio
MC2793,JUAREZ,CUAUHTÉMOC,19.4251,-99.1634,1,Mi_Barrio
MC2843,ROMA NORTE,CUAUHTÉMOC,19.4232,-99.1624,1,Mi_Barrio
MC237,ROMA NORTE,CUAUHTÉMOC,19.4245,-99.155,1,Mi_Barrio
MC2962,ROMA NORTE,CUAUHTÉMOC,19.4218,-99.171,1,Mi_Barrio
MC3906,VISTA ALEGRE,CUAUHTÉMOC,19.4102,-99.1337,1,Mi_Barrio
MC3930,HIPODROMO CONDESA,CUAUHTÉMOC,19.4113,-99.1808,1,Mi_Barrio
MC3932,CONDESA,CUAUHTÉMOC,19.4175,-99.1773,1,Mi_Barrio
MC3935,CONDESA,CUAUHTÉMOC,19.4116,-99.1775,1,Mi_Barrio
MC3938,DOCTORES,CUAUHTÉMOC,19.4191,-99.1504,1,Mi_Barrio
MC3952,DOCTORES,CUAUHTÉMOC,19.4137,-99.1532,1,Mi_Barrio
MC3904,VISTA ALEGRE,CUAUHTÉMOC,19.4102,-99.1335,1,Mi_Barrio
MC3905,VISTA ALEGRE,CUAUHTÉMOC,19.4102,-99.1338,1,Mi_Barrio
MC3907,VISTA ALEGRE,CUAUHTÉMOC,19.4102,-99.1337,1,Mi_Barrio
MC3095,CENTRO,CUAUHTÉMOC,19.4314,-99.1413,1,Mi_Barrio
MC3097,CENTRO,CUAUHTÉMOC,19.4271,-99.142,1,Mi_Barrio
MC3897,CENTRO,CUAUHTÉMOC,19.4223,-99.143,1,Mi_Barrio
MC1175,ANGEL ZIMBRON,AZCAPOTZALCO,19.4659,-99.1905,1,Mi_Barrio
MC1184,CENTRO DE AZCAPOTZALCO,AZCAPOTZALCO,19.4827,-99.1872,1,Mi_Barrio
MC415,CLAVERIA,AZCAPOTZALCO,19.4671,-99.1802,1,Mi_Barrio
MC1201,CLAVERIA,AZCAPOTZALCO,19.4646,-99.1844,1,Mi_Barrio
MC1207,CLAVERIA,AZCAPOTZALCO,19.4676,-99.1866,1,Mi_Barrio
MC1237,DEL GAS 2164,AZCAPOTZALCO,19.4688,-99.1581,1,Mi_Barrio
MC1213,NUEVA VALLEJO,GUSTAVO A. MADERO,19.4836,-99.1498,1,Mi_Barrio
MC1214,COLTONGO,AZCAPOTZALCO,19.4861,-99.1542,1,Mi_Barrio
MC1234,DEL GAS 2164,AZCAPOTZALCO,19.4718,-99.158,1,Mi_Barrio
MC1301,EL ROSARIO 2182,AZCAPOTZALCO,19.5023,-99.2123,1,Mi_Barrio
MC1296,EUZKADI,AZCAPOTZALCO,19.4792,-99.1586,1,Mi_Barrio
MC1302,EL ROSARIO 2182,AZCAPOTZALCO,19.4962,-99.2092,1,Mi_Barrio
MC1304,EL ROSARIO 2182,AZCAPOTZALCO,19.4977,-99.2112,1,Mi_Barrio
MC1305,EL ROSARIO 2182,AZCAPOTZALCO,19.4967,-99.2078,1,Mi_Barrio
MC1307,EL ROSARIO 2182,AZCAPOTZALCO,19.4974,-99.2134,1,Mi_Barrio
MC1322,EUZKADI,AZCAPOTZALCO,19.476,-99.1611,1,Mi_Barrio
MC1323,IGNACIO ALLENDE,AZCAPOTZALCO,19.4684,-99.1626,1,Mi_Barrio
MC1186,INDUSTRIAL VALLEJO,AZCAPOTZALCO,19.5007,-99.1619,1,Mi_Barrio
MC1289,JARDIN AZPEITIA,AZCAPOTZALCO,19.4746,-99.173,1,Mi_Barrio
MC418,POTRERO DEL LLANO,AZCAPOTZALCO,19.4732,-99.1612,1,Mi_Barrio
MC1242,PORVENIR,AZCAPOTZALCO,19.4699,-99.1474,1,Mi_Barrio
MC668,SINDICATO MEXICANO DE ELECTRICISTAS,AZCAPOTZALCO,19.472,-99.1796,1,Mi_Barrio
MC1253,DEL RECREO,AZCAPOTZALCO,19.4717,-99.1797,1,Mi_Barrio
MC1288,VICTORIA DE LAS DEMOCRACIAS,AZCAPOTZALCO,19.468,-99.1643,1,Mi_Barrio
MC14239,UNIDAD CUITLAHUAC,AZCAPOTZALCO,19.4729,-99.166,1,Mi_Barrio
MC4427,PRO HOGAR,AZCAPOTZALCO,19.474,-99.1483,1,Mi_Barrio
MC4428,PRO HOGAR,AZCAPOTZALCO,19.4743,-99.1496,1,Mi_Barrio
MC4458,PRO HOGAR,AZCAPOTZALCO,19.4741,-99.1551,1,Mi_Barrio
MC3933,CONDESA,CUAUHTÉMOC,19.4191,-99.1774,1,Mi_Barrio
MC3944,CUAUHTEMOC,CUAUHTÉMOC,19.4331,-99.1713,1,Mi_Barrio
MC3947,CUAUHTEMOC,CUAUHTÉMOC,19.4293,-99.1703,1,Mi_Barrio
MC3948,CUAUHTEMOC,CUAUHTÉMOC,19.4237,-99.1772,1,Mi_Barrio
MC1376,AGUILERA,AZCAPOTZALCO,19.4717,-99.1531,1,Mi_Barrio
MC1331,EL ROSARIO 2183,AZCAPOTZALCO,19.5084,-99.2072,1,Mi_Barrio
MC1432,EL ROSARIO 2183,AZCAPOTZALCO,19.5091,-99.2068,1,Mi_Barrio
MC1328,INDUSTRIAL VALLEJO,AZCAPOTZALCO,19.4993,-99.156,1,Mi_Barrio
MC1342,LAS SALINAS,AZCAPOTZALCO,19.4864,-99.1615,1,Mi_Barrio
MC1370,LAS SALINAS,AZCAPOTZALCO,19.4886,-99.1633,1,Mi_Barrio
MC1371,LAS SALINAS,AZCAPOTZALCO,19.4885,-99.1658,1,Mi_Barrio
MC1406,INDUSTRIAL VALLEJO,AZCAPOTZALCO,19.4889,-99.1631,1,Mi_Barrio
MC1366,LA RAZA,AZCAPOTZALCO,19.4646,-99.1474,1,Mi_Barrio
MC1357,LOS REYES,AZCAPOTZALCO,19.4851,-99.1823,1,Mi_Barrio
MC1383,LOS REYES,AZCAPOTZALCO,19.4855,-99.185,1,Mi_Barrio
MC1392,NUEVA ESPAÑA,AZCAPOTZALCO,19.4978,-99.1853,1,Mi_Barrio
